season,match_id,match_name,home_team,away_team,venue,city,country,current_innings,innings_id,name,fullName,runs,ballsFaced,minutes,fours,sixes,strikeRate,captain,isNotOut,runningScore,runningOver,shortText,commentary,link
2024.0,1426289,MI v KKR,MI,KKR,"Wankhede Stadium, Mumbai",Mumbai,India,MI,2,RG Sharma,Rohit Sharma,11,12,29,0,1,91.66,False,False,"{'wickets': 3, 'runs': 46}",5.5,c Pandey b Narine,"taken by midwicket moving back! He tried the sweep last ball but mistimed it, and this time fails to time and place the pull. Narine shortened his length a good deal to go short around off, and Rohit pulled with his front leg out of the way. But the ball ballooned up to midwicket's right, with the fielder moving back and across to gobble that",
2024.0,1426289,MI v KKR,MI,KKR,"Wankhede Stadium, Mumbai",Mumbai,India,MI,2,Naman Dhir,Naman Dhir,11,11,12,2,0,100.00,False,False,"{'wickets': 2, 'runs': 38}",4.1, b Varun,"<strong>cleaned up first ball!</strong> Dhir was again looking to be adventurous, and this time was bowled in looking to swing across the line. He even seemed off balance, as he played from middle stump to a length ball which was bowled from back of the hand on middle and off. It turned in and hit middle, as Dhir played early and missed",
2024.0,1426289,MI v KKR,MI,KKR,"Wankhede Stadium, Mumbai",Mumbai,India,MI,2,SA Yadav,Suryakumar Yadav,56,35,57,6,2,160.00,False,False,"{'wickets': 7, 'runs': 120}",15.3,c &dagger;Salt b Russell,"taken by Salt after ending up halfway back to fine leg! In fact, Salt and the fine leg fielder nearly collided, with the latter moving away last moment. The ball was dropping over Salt's right shoulder, and he did well to keep his eyes on it. Russell bowled a full toss at a comfortable, lowish height on the stumps, as Surya swung and sent it miles up. I think that allowed Salt time to move back and nab it",
2024.0,1426289,MI v KKR,MI,KKR,"Wankhede Stadium, Mumbai",Mumbai,India,MI,2,NT Tilak Varma,Tilak Varma,4,6,12,0,0,66.66,False,False,"{'wickets': 4, 'runs': 61}",8.4,c Narine b Varun,"<strong>spooned to short third!</strong> This went off the top edge, as Varma went driving with a horizontal bat at this fullish ball which is wide of off. Varun got it to dip, and slowed it down, with Varma playing early and letting it pop up for a simple catch for Narine",
2024.0,1426289,MI v KKR,MI,KKR,"Wankhede Stadium, Mumbai",Mumbai,India,MI,2,N Wadhera,Nehal Wadhera,6,11,11,1,0,54.54,False,False,"{'wickets': 5, 'runs': 70}",10.5, b Narine,"chopped on! Salt is delighted with that result, even as Narine is barely moved. Narine went on the shorter side of a length around fifth stump, as this one went with the angle from over the wicket. The ball didn't move off the pitch, though, as Wadhera went slapping but ended up smashing his off stump",
2024.0,1426289,MI v KKR,MI,KKR,"Wankhede Stadium, Mumbai",Mumbai,India,MI,2,HH Pandya,Hardik Pandya,1,3,2,0,0,33.33,True,False,"{'wickets': 6, 'runs': 71}",11.2,c Pandey b Russell,"chipped for a catch for midwicket! Pandya falls early again, as MI go deeper into the hole. The slowness of the pitch came into the picture there, as he closed the face of the bat to try and clip, but seemed to have done so quite early. The bat was more horizontal, though, as the ball popped up off the top edge to midwicket's left, as Russell had bowled on a short of a length on leg",
2024.0,1426289,MI v KKR,MI,KKR,"Wankhede Stadium, Mumbai",Mumbai,India,MI,2,TH David,Tim David,24,20,38,1,1,120.00,False,False,"{'wickets': 8, 'runs': 144}",18.2,c SS Iyer b Starc,"taken at long-off! KKR hit back each time MI threaten to make a match out of it. David and the MI camp are stung, as the former pumps a full toss right into Shreyas' hands. KKR know it is a bonus wicket, but will take it, as it gets rid of a big-hitter at this crucial stage",
2024.0,1426289,MI v KKR,MI,KKR,"Wankhede Stadium, Mumbai",Mumbai,India,MI,2,G Coetzee,Gerald Coetzee,8,7,17,0,1,114.28,False,False,"{'wickets': 10, 'runs': 145}",18.5, b Starc,"the middle stump is flattened! Starc erupts in joy, as he cleans the tail up. This is not a full toss, though, and is all but the perfect delivery for a tailender. Coetzee's front leg is out of the way, as he attempts to whack this yorker on middle but is completely beaten. <b>KKR beat MI at Wankhede after 12 years</b>",
2024.0,1426289,MI v KKR,MI,KKR,"Wankhede Stadium, Mumbai",Mumbai,India,MI,2,PP Chawla,Piyush Chawla,0,1,1,0,0,0.00,False,False,"{'wickets': 9, 'runs': 144}",18.3,c Narine b Starc,"<strong>chipped to extra cover!</strong> This came off the toe end of the bat. A low, dipping full toss on fifth stump, as Chawla looked to chip it over. But the length was too full for that shot, and Narine accepted a simple catch. <B>Starc on a hat-trick</b>",
2024.0,1426289,MI v KKR,MI,KKR,"Wankhede Stadium, Mumbai",Mumbai,India,MI,2,JJ Bumrah,Jasprit Bumrah,1,1,1,0,0,100.00,False,True,{},,not out,,
2024.0,1426290,RCB v GT,RCB,GT,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,GT,1,WP Saha,Wriddhiman Saha,1,7,5,0,0,14.28,False,False,"{'wickets': 1, 'runs': 1}",1.3,c &dagger;Karthik b Mohammed Siraj,"<b>Saha gone!</b> Siraj gets the early breakthrough for RCB. No foot movement from Saha here. A short of a length delivery pitched outside off, an outswinger, Saha pokes at it and Karthik completes an easy catch",
2024.0,1426290,RCB v GT,RCB,GT,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,GT,1,Shubman Gill,Shubman Gill,2,7,20,0,0,28.57,True,False,"{'wickets': 2, 'runs': 10}",3.5,c Vyshak b Mohammed Siraj,"<b>Wicket no.2  for Siraj!</b> What a start this has been from Siraj. Bowls a length ball around off stump, seams away, Gill looks to play a lofted shot but manages only the toe end of the bat. Vyshak takes the catch comfortably at deep point to leave GT <B>10 for 2</b>",
2024.0,1426290,RCB v GT,RCB,GT,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,GT,1,B Sai Sudharsan,Sai Sudharsan,6,14,21,0,0,42.85,False,False,"{'wickets': 3, 'runs': 19}",5.3,c Kohli b Green,"<b>GT in big trouble!</b> Another batter, the in-form batter, walks away inside the powerplay. Short of a length delivery on off, Sudharsan looks to power it through leg side but there is no timing on it. Ends up top-edging to Kohli at mid-off. Big, big wicket for RCB",
2024.0,1426290,RCB v GT,RCB,GT,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,GT,1,M Shahrukh Khan,M Shahrukh Khan,37,24,46,5,1,154.16,False,False,"{'wickets': 5, 'runs': 87}",12.4,run out (Kohli),"<b>RCB are celebrating the run-out!</b> Pace off, full length on middle and off, he taps this towards point. Shahrukh wants the run but is sent back. Kohli nails a direct hit at the non-striker's end. And he is gone! Brilliant from Kohli",
2024.0,1426290,RCB v GT,RCB,GT,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,GT,1,DA Miller,David Miller,30,20,32,3,2,150.00,False,False,"{'wickets': 4, 'runs': 80}",11.4,c Maxwell b Sharma,"<b>Karn strikes back!</b> Miller's gone. The legspinner wins the battle. Bowls full on middle and leg, Miller slices it across the line, doesn't connect well this time. Maxwell at long-on collects the ball cleanly. Miller is clearly disappointed",
2024.0,1426290,RCB v GT,RCB,GT,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,GT,1,R Tewatia,Rahul Tewatia,35,21,31,5,1,166.66,False,False,"{'wickets': 7, 'runs': 136}",17.6,c Vyshak b Yash Dayal,"<b>Brilliant catch from Vyshak!</b> Short delivery outside off stump, he looks to pull this across the line but gets a top edge to deep third. Vyshak runs in to his right and dives at the perfect time to complete the catch, wicket no.2 for Dayal",
2024.0,1426290,RCB v GT,RCB,GT,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,GT,1,Rashid Khan,Rashid Khan,18,14,21,2,1,128.57,False,False,"{'wickets': 6, 'runs': 131}",17.3, b Yash Dayal,"<b>Cleaned up!</b> Excellent from Dayal. He mixed up the pace very well. Bowls a yorker on leg stump, Rashid shuffles across and tries to play this towards leg side, exposing his middle and leg stumps. He misses and Dayal knocks off the leg stump",
2024.0,1426290,RCB v GT,RCB,GT,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,GT,1,V Shankar,Vijay Shankar,10,7,12,2,0,142.85,False,False,"{'wickets': 10, 'runs': 147}",19.3,c Mohammed Siraj b Vyshak,"<b>147 all out!</b> Three deliveries and three wickets. Another short pitched ball outside off stump, he comes down the track to go big but gets a top edge to short third where Siraj takes the catch with a bit of fumble",
2024.0,1426290,RCB v GT,RCB,GT,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,GT,1,MJ Suthar,Manav Suthar,1,2,5,0,0,50.00,False,False,"{'wickets': 8, 'runs': 147}",19.1,c Swapnil Singh b Vyshak,"<b>Taken!</b> Short ball outside off, pace off, clears the front leg but doesn't have enough power to clear the fielder at deep point",
2024.0,1426290,RCB v GT,RCB,GT,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,GT,1,MM Sharma,Mohit Sharma,0,1,1,0,0,0.00,False,False,"{'wickets': 9, 'runs': 147}",19.2,run out (&dagger;Karthik/Vyshak),"<b>Terrible mix-up!</b> Unfortunate for Mohit. Full length ball outside off, he goes for a push and misses. Vijay Shankar had already left to take the strike. Karthik throws the ball immediately to Vyshak, who takes the bails off a the non-striker's end",
2024.0,1426290,RCB v GT,RCB,GT,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,GT,1,Noor Ahmad,Noor Ahmad,0,0,1,0,0,-,False,True,{},,not out,,
2024.0,1426290,RCB v GT,RCB,GT,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,RCB,2,V Kohli,Virat Kohli,42,27,52,2,4,155.55,False,False,"{'wickets': 6, 'runs': 117}",10.4,c &dagger;Saha b Noor Ahmad,"<b>gottim, Kohli nicks off!</b> Gets the wrong'un in the right area this time, full and inviting the drive and RCB's bellwether batter only succeeds in feathering a catch behind. Silence around the Chinnaswamy as it dawns on the crowd their team could actually <i>lose</i> this...!",
2024.0,1426290,RCB v GT,RCB,GT,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,RCB,2,F du Plessis,Faf du Plessis,64,23,28,10,3,278.26,True,False,"{'wickets': 1, 'runs': 92}",5.5,c Shahrukh Khan b Little,"<b>dug in, spliced to short fine leg!</b> Little hits back, but has the damage already been done? Du Plessis was in no mood to duck a challenge but seemed hurried by the bouncer and ended up presenting a simple catch to the man on the edge of the ring",
2024.0,1426290,RCB v GT,RCB,GT,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,RCB,2,WG Jacks,Will Jacks,1,3,4,0,0,33.33,False,False,"{'wickets': 2, 'runs': 99}",6.5,c Shahrukh Khan b Noor Ahmad,"<b>miscued again, this one finds a fielder!</b> Jacks holes out, didn't pick the googly and sent a flaccid flap down the throat of long-on. Follows up his hundred with 1 off three balls. Barely a noise in the ground and Titans don't bother celebrating much either",
2024.0,1426290,RCB v GT,RCB,GT,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,RCB,2,RM Patidar,Rajat Patidar,2,3,3,0,0,66.66,False,False,"{'wickets': 3, 'runs': 103}",7.3,c Miller b Little,"<b>smoked... but straight to deep square leg, another one goes!</b> Patidar takes on the shot and hits it pretty well. But the man in the deep barely has to move as the ball homes in on him a few yards in from the rope",
2024.0,1426290,RCB v GT,RCB,GT,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,RCB,2,GJ Maxwell,Glenn Maxwell,4,3,2,1,0,133.33,False,False,"{'wickets': 4, 'runs': 107}",7.6,c Miller b Little,"<b>short again, hauled to the man in the deep AGAIN!</b> RCB are falling over themselves in their haste to get this done. Dug in by Little, Maxwell was back in the crease and heaving impetuously across the line. Miller the beneficiary once more, Little has a three-for on his first appearance of the season",
2024.0,1426290,RCB v GT,RCB,GT,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,RCB,2,C Green,Cameron Green,1,2,6,0,0,50.00,False,False,"{'wickets': 5, 'runs': 111}",9.5,c Shahrukh Khan b Little,"<b>slashed straight to deep third!</b> The <del>dominoes</del> RCB batters continue to fall... Green opens his shoulders up and throws the bat hopefully but only succeeds in presenting a simple catch to the man back. Fourth wicket of the night for Little. They can't muck this up, can they??",
2024.0,1426290,RCB v GT,RCB,GT,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,RCB,2,KD Karthik,Dinesh Karthik,21,12,20,3,0,175.00,False,True,{},,not out,,
2024.0,1426290,RCB v GT,RCB,GT,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,RCB,2,Swapnil Singh,Swapnil Singh,15,9,15,2,1,166.66,False,True,{},,not out,,
2024.0,1426291,PBKS v CSK,PBKS,CSK,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Dharamsala,India,CSK,1,AM Rahane,Ajinkya Rahane,9,7,10,1,0,128.57,False,False,"{'wickets': 1, 'runs': 12}",1.5,c Rabada b Arshdeep Singh,"<strong>did that carry?!</strong> Very full and swinging into the pads. Rahane falls across and tries to dig it out. Flicks it towards mid wicket, who dives forward and snaffles it up. Rahane is not going anywhere, though. He thinks it is a bump ball, and there is some uncertainty over whether the catch was clean too. <strong>The ball clearly carried and Rabada did brilliantly to get his hands under it. Rahane has to go, and CSK have been rocked early!</strong>",
2024.0,1426291,PBKS v CSK,PBKS,CSK,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Dharamsala,India,CSK,1,RD Gaikwad,Ruturaj Gaikwad,32,21,35,4,1,152.38,True,False,"{'wickets': 2, 'runs': 69}",7.1,c &dagger;JM Sharma b Chahar,"<strong>wicket first ball! A feather through to the keeper, and the Punjab Kings have the breakthrough they were after!</strong> Short and wide outside off, and Gaikwad will be gutted he has gotten out this way. He looks for the cut but the ball skids on just enough to outfox him. Smart catch by Jitesh behind the stumps, and that is a big moment in the game!",
2024.0,1426291,PBKS v CSK,PBKS,CSK,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Dharamsala,India,CSK,1,DJ Mitchell,Daryl Mitchell,30,19,34,2,1,157.89,False,False,"{'wickets': 4, 'runs': 75}",8.5,lbw b Patel,"<strong>huge appeal, and given! CSK lose another!</strong> Back of a length just outside off and this one does not bounce much. Mitchell is beaten by the lack of bounce and gets pinned on the knee roll of the front pad. The height might not be an issue but was it heading down leg with the angle? <strong>We go upstairs to find out. No bat involved, and Ball Tracking has the ball clipping the outside of leg stump. Very, very tight but it is Umpire's Call, and Mitchell has to go!</strong>",
2024.0,1426291,PBKS v CSK,PBKS,CSK,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Dharamsala,India,CSK,1,S Dube,Shivam Dube,0,1,1,0,0,0.00,False,False,"{'wickets': 3, 'runs': 69}",7.2,c &dagger;JM Sharma b Chahar,"<strong>two in two for Chahar! Back to back golden ducks for Shivam Dube, and CSK are now in disarray!</strong> Googly on a back of a length just outside off. Dube, while being caught on the crease, wafts at it and gets an outside edge that Jitesh pouches sharply. Chahar is off on his celebratory run, and these are two body blows in succession for CSK!",
2024.0,1426291,PBKS v CSK,PBKS,CSK,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Dharamsala,India,CSK,1,MM Ali,Moeen Ali,17,20,25,2,0,85.00,False,False,"{'wickets': 5, 'runs': 101}",12.4,c Bairstow b Curran,"<strong>goes straight up, and Moeen perishes!</strong> Slower bumper outside off. Moeen tries to swipe it into next week but does not come to grips with the variation. The ball gets big on him and it skews off the top edge. Spoons up to Bairstow at short fine leg, who makes no mistake. CSK slide further!",
2024.0,1426291,PBKS v CSK,PBKS,CSK,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Dharamsala,India,CSK,1,RA Jadeja,Ravindra Jadeja,43,26,51,3,2,165.38,False,False,"{'wickets': 9, 'runs': 164}",19.4,c Curran b Arshdeep Singh,"<strong>miscued, and taken by Curran running in!</strong> Banged into the track outside off. Jadeja has to fetch it and does not manage to do so. Slices it straight up, and Curran tracks it all the way from long on. Completes the catch just a little outside the ring, and CSK lose their ninth!",
2024.0,1426291,PBKS v CSK,PBKS,CSK,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Dharamsala,India,CSK,1,MJ Santner,Mitchell Santner,11,11,13,1,0,100.00,False,False,"{'wickets': 6, 'runs': 122}",15.6,c Curran b Chahar,"<strong>holes out to long on!</strong> Dangles the carrot outside off and Santner bites. Tries to smash this over long on but has to reach out, meaning that he clinks it off the toe-end. Does not get the requisite power to clear Bairstow, and he takes a simple catch on the fence!",
2024.0,1426291,PBKS v CSK,PBKS,CSK,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Dharamsala,India,CSK,1,SN Thakur,Shardul Thakur,17,11,11,2,1,154.54,False,False,"{'wickets': 7, 'runs': 150}",18.4, b Patel,"<strong>knocks him over!</strong> Another slower yorker, and this is on the stumps. Finishes on middle and off, and Shardul, trying to muscle it down the ground, is early into the stroke. Breezes past the bat and smashes into the stumps. <b>And the crowd now finds its voice because MS Dhoni is walking out to the middle!</b>",
2024.0,1426291,PBKS v CSK,PBKS,CSK,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Dharamsala,India,CSK,1,MS Dhoni,MS Dhoni,0,1,1,0,0,0.00,False,False,"{'wickets': 8, 'runs': 150}",18.5, b Patel,"<strong>and Harshal cleans up Dhoni first ball!</strong> A superb slower yorker that drops on Dhoni late and does him all ends up. He does not pick the variation and like Shardul, is early into the stroke. The ball sneaks under the toe-end, and then thunders into the stumps. The CSK fans at the venue cannot quite believe what has happened, and their day goes from bad to worse!",
2024.0,1426291,PBKS v CSK,PBKS,CSK,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Dharamsala,India,CSK,1,TU Deshpande,Tushar Deshpande,0,1,6,0,0,0.00,False,True,{},,not out,,
2024.0,1426291,PBKS v CSK,PBKS,CSK,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Dharamsala,India,CSK,1,RJ Gleeson,Richard Gleeson,2,2,1,0,0,100.00,False,True,{},,not out,,
2024.0,1426291,PBKS v CSK,PBKS,CSK,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Dharamsala,India,PBKS,2,Prabhsimran Singh,Prabhsimran Singh,30,23,37,2,2,130.43,False,False,"{'wickets': 4, 'runs': 68}",8.6,c sub (Sameer Rizvi) b Jadeja,"<strong>Prabhsimran perishes too!</strong> Jadeja slows this up, and bowls it full enough on the stumps to entice the lofted stroke. Prabhsimran needs no second invitation but the lack of pace means he cannot get the distance he is after. Arrows it straight to Rizvi at long off, and PBKS are four down!",
2024.0,1426291,PBKS v CSK,PBKS,CSK,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Dharamsala,India,PBKS,2,JM Bairstow,Jonny Bairstow,7,6,6,1,0,116.66,False,False,"{'wickets': 1, 'runs': 9}",1.3, b Deshpande,"<strong>cleans him up, and Deshpande is absolutely pumped!</strong> Back of a length delivery that pitches just outside off and decks back sharply. Bairstow does not account for that much movement and pokes at it tentatively. Goes past the bat, richochets off the pads and crashes into off stump. Just the start CSK would have wanted!",
2024.0,1426291,PBKS v CSK,PBKS,CSK,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Dharamsala,India,PBKS,2,RR Rossouw,Rilee Rossouw,0,3,1,0,0,0.00,False,False,"{'wickets': 2, 'runs': 9}",1.6, b Deshpande,"<strong>hot knife through butter!</strong> Back of a length delivery that pitches on leg and nips away. Keeps a smidgen low and Rossouw, like he has done all innings, is trapped on the crease. Wafts at it and watches in disbelief as the ball whizzes past and pummels off stump!",
2024.0,1426291,PBKS v CSK,PBKS,CSK,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Dharamsala,India,PBKS,2,Shashank Singh,Shashank Singh,27,20,23,4,0,135.00,False,False,"{'wickets': 3, 'runs': 62}",7.6,c Simarjeet Singh b Santner,"<strong>Santner gets Shashank!</strong> Throws up the bait outside off and Shashank takes it. Tries to make it back-to-back boundaries but this is slower than the previous ball. Shashank has to reach out and cloths it in the process. Chips it to Simarjeet at long on, who does the rest!",
2024.0,1426291,PBKS v CSK,PBKS,CSK,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Dharamsala,India,PBKS,2,SM Curran,Sam Curran,7,11,17,0,0,63.63,True,False,"{'wickets': 6, 'runs': 77}",12.1,c Santner b Jadeja,"<strong>taken this time! PBKS continue losing their way!</strong> Short and wide outside off. Curran, feeling the pinch of the run-rate and wanting to take on the left-arm spinner, swings at it. Laces it but does not get the requisite elevation. Straightforward catch to Santner at long off, and he was never going to drop that!",
2024.0,1426291,PBKS v CSK,PBKS,CSK,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Dharamsala,India,PBKS,2,JM Sharma,Jitesh Sharma,0,1,2,0,0,0.00,False,False,"{'wickets': 5, 'runs': 69}",9.4,c &dagger;Dhoni b Simarjeet Singh,"<strong>First ball duck for Jitesh! Simarjeet into the act straightaway!</strong>Short and wide outside off. There to be hit and Jitesh goes after it. Throws his hands at it but cannot quite get on top of the bounce. Flies off the outside edge and Dhoni gobbles it up! Simarjeet is delighted, and PBKS in a bit of strife now!",
2024.0,1426291,PBKS v CSK,PBKS,CSK,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Dharamsala,India,PBKS,2,AR Sharma,Ashutosh Sharma,3,10,12,0,0,30.00,False,False,"{'wickets': 7, 'runs': 78}",12.3,c Simarjeet Singh b Jadeja,"<strong>a massive yahoo across the line, and Ashutosh bites the dust! What is happening here in the Himalayan mountains?!</strong> Slowed up just a shade, and bowled on a length outside off. Ashutosh tries to smash it into the mountains and loses all shape. Skews off the outside edge and short third man does the rest. Dhoni applauds Jadeja's effort, and the whole of the CSK fan base will be applauding Jadeja's spell so far!",
2024.0,1426291,PBKS v CSK,PBKS,CSK,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Dharamsala,India,PBKS,2,Harpreet Brar,Harpreet Brar,17,13,37,2,0,130.76,False,True,{},,not out,,
2024.0,1426291,PBKS v CSK,PBKS,CSK,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Dharamsala,India,PBKS,2,HV Patel,Harshal Patel,12,13,9,1,1,92.30,False,False,"{'wickets': 8, 'runs': 90}",14.4,c sub (Sameer Rizvi) b Simarjeet Singh,"<strong>Harshal falls to Simarjeet!</strong> Simarjeet sticks to the hard length, and Harshal continues to swing. The ball, though, gets big on Harshal and he cannot control the pull. Goes straight up and Rizvi does well to track it from mid wicket. Completes the catch in the square leg region, and that is the eighth nail hammered into the PBKS coffin!",
2024.0,1426291,PBKS v CSK,PBKS,CSK,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Dharamsala,India,PBKS,2,RD Chahar,Rahul Chahar,16,10,13,2,1,160.00,False,False,"{'wickets': 9, 'runs': 117}",17.3, b Thakur,"<strong>timbbeerrrrr!</strong> Speared in full on off stump. Chahar walks a mile across his stumps and gets too ambitious. Looks for the paddle but he is so far across that he cannot access the ball altogether. Fresh-air shot, and he hears the death rattle soon after!",
2024.0,1426291,PBKS v CSK,PBKS,CSK,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Dharamsala,India,PBKS,2,K Rabada,Kagiso Rabada,11,10,12,0,1,110.00,False,True,{},,not out,,
2024.0,1426292,LSG v KKR,LSG,KKR,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,KKR,1,PD Salt,Phil Salt,32,14,23,5,1,228.57,False,False,"{'wickets': 1, 'runs': 61}",4.2,c &dagger;Rahul b Naveen-ul-Haq,"<B>strong response from Naveen!</b> The bowler goes slow, entices Salt with a full and wide ball, and the change of pace does the trick. Salt throws his bat at it, looking to pump another boundary through the off side, but the has flummoxed him. Takes an edge, flies to Rahul's right, and the keeper dives to seal the deal.",
2024.0,1426292,LSG v KKR,LSG,KKR,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,KKR,1,SP Narine,Sunil Narine,81,39,60,6,7,207.69,False,False,"{'wickets': 2, 'runs': 140}",11.6,c sub (D Padikkal) b Ravi Bishnoi,"<B>holes out for 81</b> and finally Bishnoi can smile. He went full outside off, and Narine ended up slicing this shot down the V. Padikkal, from long off, takes a few steps in, and this time takes a clean catch. Bishnoi pats Narine on the back as the allrounder trods out of the ground. Another stunning innings from the maestro",
2024.0,1426292,LSG v KKR,LSG,KKR,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,KKR,1,A Raghuvanshi,Angkrish Raghuvanshi,32,26,56,3,1,123.07,False,False,"{'wickets': 4, 'runs': 171}",15.1,c &dagger;Rahul b Yudhvir Singh,"<B>dream start for Yudhvir!</b> A wicket first ball and he folds his hands in celebration. Back of a length ball outside off. Raghuvanshi tries to play it towards deep third by attempting to poke it, but all it does is take an edge to the wicketkeeper",
2024.0,1426292,LSG v KKR,LSG,KKR,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,KKR,1,AD Russell,Andre Russell,12,8,15,1,1,150.00,False,False,"{'wickets': 3, 'runs': 167}",14.2,c sub (K Gowtham) b Naveen-ul-Haq,"<B>stunning catch by K Gowtham!</b> Naveen does not change his plans despite the adversity. Goes full and wide again, and Russell toe-ends the attempted launch over cover. Ball goes high up and three fielders look to converge but it is K Gowtham, who turns and runs back from cover, who dives away from the action, facing the crowd, and takes a brilliant two-hander. Russell gone for a strike-rate of 150",
2024.0,1426292,LSG v KKR,LSG,KKR,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,KKR,1,RK Singh,Rinku Singh,16,11,20,2,0,145.45,False,False,"{'wickets': 5, 'runs': 200}",17.6,c Stoinis b Naveen-ul-Haq,"<B>Stoinis at square leg makes no mistake!</b> Bowls the bouncer but also rolls his fingers over the ball. Rinku tries to get under the ball and hook it over backward square leg, but it hits him high on the bat. The ball pops up for square leg's simple grab. Rinku's struggles continue",
2024.0,1426292,LSG v KKR,LSG,KKR,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,KKR,1,SS Iyer,Shreyas Iyer,23,15,26,3,0,153.33,True,False,"{'wickets': 6, 'runs': 224}",19.3,c &dagger;Rahul b Yash Thakur,"<B>KL with a stunning catch!</b> Slower ball bouncer on middle and leg. Iyer attempts the pull behind square but ends up gloving it. Rahul dives to his left, at full stretch with his left-hand sticking out, and the ball stays glued! Thakur folds his hands in admiration of Rahul. Rubbish line but great result.",
2024.0,1426292,LSG v KKR,LSG,KKR,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,KKR,1,Ramandeep Singh,Ramandeep Singh,25,6,12,1,3,416.66,False,True,{},,not out,,
2024.0,1426292,LSG v KKR,LSG,KKR,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,KKR,1,VR Iyer,Venkatesh Iyer,1,1,2,0,0,100.00,False,True,{},,not out,,
2024.0,1426292,LSG v KKR,LSG,KKR,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,LSG,2,KL Rahul,KL Rahul,25,21,40,3,0,119.04,True,False,"{'wickets': 2, 'runs': 70}",7.3,c Ramandeep Singh b Harshit Rana,"<b>Skipper gone!</b> It's Ramandeep again. Full length delivery outside off stump, Rahul hits this hard but finds Ramandeep at deep point. Easy catch for him this time. Big wicket for Rana and KKR",
2024.0,1426292,LSG v KKR,LSG,KKR,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,LSG,2,AA Kulkarni,Arshin Kulkarni,9,7,10,2,0,128.57,False,False,"{'wickets': 1, 'runs': 20}",1.6,c Ramandeep Singh b Starc,"<b>Whaaaat a catch!</b> Superb effort from Ramandeep. Full length delivery on middle and off, he looks to flick it towards leg side, gets a leading edge to covers, Ramandeep sprints backward and dives in front of Russell to take the stunning catch. He had to cover a lot of distance for this",
