season,match_id,match_name,home_team,away_team,bowling_team,venue,city,country,innings_id,name,fullName,overs,maidens,conceded,wickets,economyRate,dots,foursConceded,sixesConceded,wides,noballs,captain,href
2024.0,1426265,PBKS v RR,PBKS,RR,RR,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",Mohali,India,1,YS Chahal,Yuzvendra Chahal,4,0,31,1,7.75,6,0,2,2,1,False,https://www.espncricinfo.com/ci/content/player/430246.html
2024.0,1426265,PBKS v RR,PBKS,RR,RR,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",Mohali,India,1,KA Maharaj,Keshav Maharaj,4,0,23,2,5.75,8,2,0,0,0,False,https://www.espncricinfo.com/ci/content/player/267724.html
2024.0,1426265,PBKS v RR,PBKS,RR,PBKS,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",Mohali,India,2,Arshdeep Singh,Arshdeep Singh,3.5,0,45,1,11.73,8,3,3,1,0,False,https://www.espncricinfo.com/ci/content/player/1125976.html
2024.0,1426265,PBKS v RR,PBKS,RR,PBKS,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",Mohali,India,2,K Rabada,Kagiso Rabada,4,0,18,2,4.50,14,2,0,0,0,False,https://www.espncricinfo.com/ci/content/player/550215.html
2024.0,1426265,PBKS v RR,PBKS,RR,PBKS,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",Mohali,India,2,SM Curran,Sam Curran,4,0,25,2,6.25,9,3,0,1,0,True,https://www.espncricinfo.com/ci/content/player/662973.html
2024.0,1426265,PBKS v RR,PBKS,RR,PBKS,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",Mohali,India,2,LS Livingstone,Liam Livingstone,3,0,21,1,7.00,9,2,1,1,0,False,https://www.espncricinfo.com/ci/content/player/403902.html
2024.0,1426265,PBKS v RR,PBKS,RR,PBKS,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",Mohali,India,2,HV Patel,Harshal Patel,2,0,21,1,10.50,1,1,1,0,0,False,https://www.espncricinfo.com/ci/content/player/390481.html
2024.0,1426265,PBKS v RR,PBKS,RR,PBKS,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",Mohali,India,2,Harpreet Brar,Harpreet Brar,3,0,22,0,7.33,2,1,0,0,0,False,https://www.espncricinfo.com/ci/content/player/1168641.html
2024.0,1426266,KKR v LSG,KKR,LSG,KKR,"Eden Gardens, Kolkata",Kolkata,India,1,MA Starc,Mitchell Starc,4,0,28,3,7.00,13,5,0,1,0,False,https://www.espncricinfo.com/ci/content/player/311592.html
2024.0,1426266,KKR v LSG,KKR,LSG,KKR,"Eden Gardens, Kolkata",Kolkata,India,1,VG Arora,Vaibhav Arora,3,0,34,1,11.33,6,1,3,1,1,False,https://www.espncricinfo.com/ci/content/player/1209292.html
2024.0,1426266,KKR v LSG,KKR,LSG,KKR,"Eden Gardens, Kolkata",Kolkata,India,1,Harshit Rana,Harshit Rana,4,0,35,0,8.75,9,4,1,2,0,False,https://www.espncricinfo.com/ci/content/player/1312645.html
2024.0,1426266,KKR v LSG,KKR,LSG,KKR,"Eden Gardens, Kolkata",Kolkata,India,1,SP Narine,Sunil Narine,4,0,17,1,4.25,7,0,0,0,0,False,https://www.espncricinfo.com/ci/content/player/230558.html
2024.0,1426266,KKR v LSG,KKR,LSG,KKR,"Eden Gardens, Kolkata",Kolkata,India,1,CV Varun,Varun Chakravarthy,4,0,30,1,7.50,9,1,2,2,0,False,https://www.espncricinfo.com/ci/content/player/1108375.html
2024.0,1426266,KKR v LSG,KKR,LSG,KKR,"Eden Gardens, Kolkata",Kolkata,India,1,AD Russell,Andre Russell,1,0,16,1,16.00,2,2,1,0,0,False,https://www.espncricinfo.com/ci/content/player/276298.html
2024.0,1426266,KKR v LSG,KKR,LSG,LSG,"Eden Gardens, Kolkata",Kolkata,India,2,S Joseph,Shamar Joseph,4,0,47,0,11.75,12,4,2,3,3,False,https://www.espncricinfo.com/ci/content/player/1356971.html
2024.0,1426266,KKR v LSG,KKR,LSG,LSG,"Eden Gardens, Kolkata",Kolkata,India,2,Mohsin Khan,Mohsin Khan,4,0,29,2,7.25,12,2,2,1,0,False,https://www.espncricinfo.com/ci/content/player/1132005.html
2024.0,1426266,KKR v LSG,KKR,LSG,LSG,"Eden Gardens, Kolkata",Kolkata,India,2,KH Pandya,Krunal Pandya,1,0,14,0,14.00,1,3,0,0,0,False,https://www.espncricinfo.com/ci/content/player/471342.html
2024.0,1426266,KKR v LSG,KKR,LSG,LSG,"Eden Gardens, Kolkata",Kolkata,India,2,Yash Thakur,Yash Thakur,2,0,25,0,12.50,3,5,0,1,0,False,https://www.espncricinfo.com/ci/content/player/1070196.html
2024.0,1426266,KKR v LSG,KKR,LSG,LSG,"Eden Gardens, Kolkata",Kolkata,India,2,Arshad Khan,Arshad Khan,2,0,24,0,12.00,5,5,0,1,0,False,https://www.espncricinfo.com/ci/content/player/1244751.html
2024.0,1426266,KKR v LSG,KKR,LSG,LSG,"Eden Gardens, Kolkata",Kolkata,India,2,Ravi Bishnoi,Ravi Bishnoi,2.4,0,17,0,6.37,7,2,0,2,0,False,https://www.espncricinfo.com/ci/content/player/1175441.html
2024.0,1426267,MI v CSK,MI,CSK,MI,"Wankhede Stadium, Mumbai",Mumbai,India,1,Mohammad Nabi,Mohammad Nabi,3,0,19,0,6.33,7,1,1,0,0,False,https://www.espncricinfo.com/ci/content/player/25913.html
2024.0,1426267,MI v CSK,MI,CSK,MI,"Wankhede Stadium, Mumbai",Mumbai,India,1,G Coetzee,Gerald Coetzee,4,0,35,1,8.75,13,4,2,1,0,False,https://www.espncricinfo.com/ci/content/player/596010.html
2024.0,1426267,MI v CSK,MI,CSK,MI,"Wankhede Stadium, Mumbai",Mumbai,India,1,JJ Bumrah,Jasprit Bumrah,4,0,27,0,6.75,8,2,0,2,0,False,https://www.espncricinfo.com/ci/content/player/625383.html
2024.0,1426267,MI v CSK,MI,CSK,MI,"Wankhede Stadium, Mumbai",Mumbai,India,1,A Madhwal,Akash Madhwal,3,0,37,0,12.33,4,4,2,0,0,False,https://www.espncricinfo.com/ci/content/player/1206039.html
2024.0,1426267,MI v CSK,MI,CSK,MI,"Wankhede Stadium, Mumbai",Mumbai,India,1,S Gopal,Shreyas Gopal,1,0,9,1,9.00,2,0,1,0,0,False,https://www.espncricinfo.com/ci/content/player/344580.html
2024.0,1426267,MI v CSK,MI,CSK,MI,"Wankhede Stadium, Mumbai",Mumbai,India,1,HH Pandya,Hardik Pandya,3,0,43,2,14.33,6,4,3,2,0,True,https://www.espncricinfo.com/ci/content/player/625371.html
2024.0,1426267,MI v CSK,MI,CSK,MI,"Wankhede Stadium, Mumbai",Mumbai,India,1,R Shepherd,Romario Shepherd,2,0,33,0,16.50,2,4,2,0,0,False,https://www.espncricinfo.com/ci/content/player/677077.html
2024.0,1426267,MI v CSK,MI,CSK,CSK,"Wankhede Stadium, Mumbai",Mumbai,India,2,TU Deshpande,Tushar Deshpande,4,0,29,1,7.25,9,3,1,0,0,False,https://www.espncricinfo.com/ci/content/player/822553.html
2024.0,1426267,MI v CSK,MI,CSK,CSK,"Wankhede Stadium, Mumbai",Mumbai,India,2,Mustafizur Rahman,Mustafizur Rahman,4,0,55,1,13.75,5,4,4,3,0,False,https://www.espncricinfo.com/ci/content/player/330902.html
2024.0,1426267,MI v CSK,MI,CSK,CSK,"Wankhede Stadium, Mumbai",Mumbai,India,2,SN Thakur,Shardul Thakur,4,0,35,0,8.75,9,3,2,0,0,False,https://www.espncricinfo.com/ci/content/player/475281.html
2024.0,1426267,MI v CSK,MI,CSK,CSK,"Wankhede Stadium, Mumbai",Mumbai,India,2,RA Jadeja,Ravindra Jadeja,4,0,37,0,9.25,8,5,1,0,0,False,https://www.espncricinfo.com/ci/content/player/234675.html
2024.0,1426267,MI v CSK,MI,CSK,CSK,"Wankhede Stadium, Mumbai",Mumbai,India,2,M Pathirana,Matheesha Pathirana,4,0,28,4,7.00,12,4,0,1,0,False,https://www.espncricinfo.com/ci/content/player/1194795.html
2024.0,1426268,RCB v SRH,RCB,SRH,RCB,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,1,WG Jacks,Will Jacks,3,0,32,0,10.66,5,2,2,1,0,False,https://www.espncricinfo.com/ci/content/player/897549.html
2024.0,1426268,RCB v SRH,RCB,SRH,RCB,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,1,RJW Topley,Reece Topley,4,0,68,1,17.00,3,6,5,2,0,False,https://www.espncricinfo.com/ci/content/player/461632.html
2024.0,1426268,RCB v SRH,RCB,SRH,RCB,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,1,Yash Dayal,Yash Dayal,4,0,51,0,12.75,5,3,3,3,1,False,https://www.espncricinfo.com/ci/content/player/1159720.html
2024.0,1426268,RCB v SRH,RCB,SRH,RCB,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,1,LH Ferguson,Lockie Ferguson,4,0,52,2,13.00,8,2,6,0,0,False,https://www.espncricinfo.com/ci/content/player/493773.html
2024.0,1426268,RCB v SRH,RCB,SRH,RCB,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,1,V Vyshak,Vijaykumar Vyshak,4,0,64,0,16.00,2,6,4,2,0,False,https://www.espncricinfo.com/ci/content/player/777815.html
2024.0,1426268,RCB v SRH,RCB,SRH,RCB,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,1,MK Lomror,Mahipal Lomror,1,0,18,0,18.00,1,0,2,3,0,False,https://www.espncricinfo.com/ci/content/player/853265.html
2024.0,1426268,RCB v SRH,RCB,SRH,SRH,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,2,Abhishek Sharma,Abhishek Sharma,1,0,10,0,10.00,2,2,0,0,0,False,https://www.espncricinfo.com/ci/content/player/1070183.html
2024.0,1426268,RCB v SRH,RCB,SRH,SRH,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,2,B Kumar,Bhuvneshwar Kumar,4,0,60,0,15.00,5,9,2,4,0,False,https://www.espncricinfo.com/ci/content/player/326016.html
2024.0,1426268,RCB v SRH,RCB,SRH,SRH,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,2,Shahbaz Ahmed,Shahbaz Ahmed,1,0,18,0,18.00,1,1,2,0,0,False,https://www.espncricinfo.com/ci/content/player/1159711.html
2024.0,1426268,RCB v SRH,RCB,SRH,SRH,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,2,T Natarajan,T Natarajan,4,0,47,1,11.75,6,2,3,4,0,False,https://www.espncricinfo.com/ci/content/player/802575.html
2024.0,1426268,RCB v SRH,RCB,SRH,SRH,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,2,PJ Cummins,Pat Cummins,4,0,43,3,10.75,10,4,3,1,0,True,https://www.espncricinfo.com/ci/content/player/489889.html
2024.0,1426268,RCB v SRH,RCB,SRH,SRH,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,2,M Markande,Mayank Markande,4,0,46,2,11.50,5,1,4,3,0,False,https://www.espncricinfo.com/ci/content/player/1081442.html
2024.0,1426268,RCB v SRH,RCB,SRH,SRH,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,2,JD Unadkat,Jaydev Unadkat,2,0,37,0,18.50,1,5,2,1,0,False,https://www.espncricinfo.com/ci/content/player/390484.html
2024.0,1426269,KKR v RR,KKR,RR,RR,"Eden Gardens, Kolkata",Kolkata,India,1,TA Boult,Trent Boult,4,0,31,1,7.75,11,5,0,0,0,False,https://www.espncricinfo.com/ci/content/player/277912.html
2024.0,1426269,KKR v RR,KKR,RR,RR,"Eden Gardens, Kolkata",Kolkata,India,1,Avesh Khan,Avesh Khan,4,0,35,2,8.75,10,5,1,1,0,False,https://www.espncricinfo.com/ci/content/player/694211.html
2024.0,1426269,KKR v RR,KKR,RR,RR,"Eden Gardens, Kolkata",Kolkata,India,1,KR Sen,Kuldeep Sen,4,0,46,2,11.50,8,6,2,2,0,False,https://www.espncricinfo.com/ci/content/player/1163695.html
2024.0,1426269,KKR v RR,KKR,RR,RR,"Eden Gardens, Kolkata",Kolkata,India,1,YS Chahal,Yuzvendra Chahal,4,0,54,1,13.50,4,4,4,1,0,False,https://www.espncricinfo.com/ci/content/player/430246.html
2024.0,1426269,KKR v RR,KKR,RR,RR,"Eden Gardens, Kolkata",Kolkata,India,1,R Ashwin,Ravichandran Ashwin,4,0,49,0,12.25,8,4,2,5,0,False,https://www.espncricinfo.com/ci/content/player/26421.html
2024.0,1426269,KKR v RR,KKR,RR,KKR,"Eden Gardens, Kolkata",Kolkata,India,2,MA Starc,Mitchell Starc,4,0,50,0,12.50,7,6,1,5,0,False,https://www.espncricinfo.com/ci/content/player/311592.html
2024.0,1426269,KKR v RR,KKR,RR,KKR,"Eden Gardens, Kolkata",Kolkata,India,2,VG Arora,Vaibhav Arora,3,0,45,1,15.00,4,5,3,0,1,False,https://www.espncricinfo.com/ci/content/player/1209292.html
2024.0,1426269,KKR v RR,KKR,RR,KKR,"Eden Gardens, Kolkata",Kolkata,India,2,Harshit Rana,Harshit Rana,4,0,45,2,11.25,6,3,3,1,0,False,https://www.espncricinfo.com/ci/content/player/1312645.html
2024.0,1426269,KKR v RR,KKR,RR,KKR,"Eden Gardens, Kolkata",Kolkata,India,2,SP Narine,Sunil Narine,4,0,30,2,7.50,12,1,2,2,0,False,https://www.espncricinfo.com/ci/content/player/230558.html
2024.0,1426269,KKR v RR,KKR,RR,KKR,"Eden Gardens, Kolkata",Kolkata,India,2,CV Varun,Varun Chakravarthy,4,0,36,2,9.00,11,5,1,1,0,False,https://www.espncricinfo.com/ci/content/player/1108375.html
2024.0,1426269,KKR v RR,KKR,RR,KKR,"Eden Gardens, Kolkata",Kolkata,India,2,AD Russell,Andre Russell,1,0,17,0,17.00,0,0,2,0,0,False,https://www.espncricinfo.com/ci/content/player/276298.html
2024.0,1426270,GT v DC,GT,DC,DC,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,1,KK Ahmed,Khaleel Ahmed,4,1,18,1,4.50,16,3,0,1,0,False,https://www.espncricinfo.com/ci/content/player/942645.html
2024.0,1426270,GT v DC,GT,DC,DC,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,1,I Sharma,Ishant Sharma,2,0,8,2,4.00,9,1,0,1,0,False,https://www.espncricinfo.com/ci/content/player/236779.html
2024.0,1426270,GT v DC,GT,DC,DC,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,1,Mukesh Kumar,Mukesh Kumar,2.3,0,14,3,5.60,9,1,0,1,2,False,https://www.espncricinfo.com/ci/content/player/926851.html
2024.0,1426270,GT v DC,GT,DC,DC,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,1,Kuldeep Yadav,Kuldeep Yadav,4,0,16,0,4.00,13,0,1,0,0,False,https://www.espncricinfo.com/ci/content/player/559235.html
2024.0,1426270,GT v DC,GT,DC,DC,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,1,T Stubbs,Tristan Stubbs,1,0,11,2,11.00,3,2,0,1,0,False,https://www.espncricinfo.com/ci/content/player/595978.html
2024.0,1426270,GT v DC,GT,DC,DC,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,1,AR Patel,Axar Patel,4,0,17,1,4.25,13,1,0,1,0,False,https://www.espncricinfo.com/ci/content/player/554691.html
2024.0,1426270,GT v DC,GT,DC,GT,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,2,S Sandeep Warrier,Sandeep Warrier,3,0,40,2,13.33,8,3,4,0,0,False,https://www.espncricinfo.com/ci/content/player/592735.html
2024.0,1426270,GT v DC,GT,DC,GT,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,2,SH Johnson,Spencer Johnson,2,0,22,1,11.00,6,3,1,2,0,False,https://www.espncricinfo.com/ci/content/player/1123718.html
2024.0,1426270,GT v DC,GT,DC,GT,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,2,Rashid Khan,Rashid Khan,2,0,12,1,6.00,6,0,1,0,0,False,https://www.espncricinfo.com/ci/content/player/793463.html
2024.0,1426270,GT v DC,GT,DC,GT,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,2,Noor Ahmad,Noor Ahmad,1.5,0,14,0,7.63,6,3,0,0,0,False,https://www.espncricinfo.com/ci/content/player/1182529.html
2024.0,1426271,PBKS v MI,PBKS,MI,PBKS,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",Mohali,India,1,LS Livingstone,Liam Livingstone,2,0,16,0,8.00,4,1,1,0,0,False,https://www.espncricinfo.com/ci/content/player/403902.html
2024.0,1426271,PBKS v MI,PBKS,MI,PBKS,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",Mohali,India,1,Arshdeep Singh,Arshdeep Singh,3,0,35,0,11.66,4,5,1,1,0,False,https://www.espncricinfo.com/ci/content/player/1125976.html
2024.0,1426271,PBKS v MI,PBKS,MI,PBKS,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",Mohali,India,1,K Rabada,Kagiso Rabada,4,0,42,1,10.50,7,3,3,0,0,False,https://www.espncricinfo.com/ci/content/player/550215.html
2024.0,1426271,PBKS v MI,PBKS,MI,PBKS,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",Mohali,India,1,HV Patel,Harshal Patel,4,0,31,3,7.75,9,1,2,2,0,False,https://www.espncricinfo.com/ci/content/player/390481.html
2024.0,1426271,PBKS v MI,PBKS,MI,PBKS,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",Mohali,India,1,SM Curran,Sam Curran,4,0,41,2,10.25,10,3,3,2,0,True,https://www.espncricinfo.com/ci/content/player/662973.html
2024.0,1426271,PBKS v MI,PBKS,MI,PBKS,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",Mohali,India,1,Harpreet Brar,Harpreet Brar,3,0,21,0,7.00,3,1,0,0,0,False,https://www.espncricinfo.com/ci/content/player/1168641.html
2024.0,1426271,PBKS v MI,PBKS,MI,MI,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",Mohali,India,2,G Coetzee,Gerald Coetzee,4,0,32,3,8.00,13,5,0,2,0,False,https://www.espncricinfo.com/ci/content/player/596010.html
2024.0,1426271,PBKS v MI,PBKS,MI,MI,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",Mohali,India,2,JJ Bumrah,Jasprit Bumrah,4,0,21,3,5.25,13,1,1,1,1,False,https://www.espncricinfo.com/ci/content/player/625383.html
2024.0,1426271,PBKS v MI,PBKS,MI,MI,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",Mohali,India,2,A Madhwal,Akash Madhwal,3.1,0,46,1,14.52,7,2,4,4,1,False,https://www.espncricinfo.com/ci/content/player/1206039.html
2024.0,1426271,PBKS v MI,PBKS,MI,MI,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",Mohali,India,2,HH Pandya,Hardik Pandya,4,0,33,1,8.25,9,1,2,3,0,True,https://www.espncricinfo.com/ci/content/player/625371.html
2024.0,1426271,PBKS v MI,PBKS,MI,MI,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",Mohali,India,2,S Gopal,Shreyas Gopal,2,0,26,1,13.00,1,0,3,0,0,False,https://www.espncricinfo.com/ci/content/player/344580.html
2024.0,1426271,PBKS v MI,PBKS,MI,MI,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",Mohali,India,2,R Shepherd,Romario Shepherd,2,0,20,0,10.00,6,1,2,0,0,False,https://www.espncricinfo.com/ci/content/player/677077.html
2024.0,1426272,LSG v CSK,LSG,CSK,LSG,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,1,MJ Henry,Matt Henry,3,0,26,0,8.66,6,2,1,0,0,False,https://www.espncricinfo.com/ci/content/player/506612.html
2024.0,1426272,LSG v CSK,LSG,CSK,LSG,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,1,Mohsin Khan,Mohsin Khan,4,0,37,1,9.25,7,2,2,3,0,False,https://www.espncricinfo.com/ci/content/player/1132005.html
2024.0,1426272,LSG v CSK,LSG,CSK,LSG,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,1,Yash Thakur,Yash Thakur,4,0,45,1,11.25,6,6,1,0,0,False,https://www.espncricinfo.com/ci/content/player/1070196.html
2024.0,1426272,LSG v CSK,LSG,CSK,LSG,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,1,KH Pandya,Krunal Pandya,3,0,16,2,5.33,6,1,0,0,0,False,https://www.espncricinfo.com/ci/content/player/471342.html
2024.0,1426272,LSG v CSK,LSG,CSK,LSG,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,1,Ravi Bishnoi,Ravi Bishnoi,4,0,44,1,11.00,6,3,3,0,0,False,https://www.espncricinfo.com/ci/content/player/1175441.html
2024.0,1426272,LSG v CSK,LSG,CSK,LSG,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,1,MP Stoinis,Marcus Stoinis,2,0,7,1,3.50,6,0,0,0,0,False,https://www.espncricinfo.com/ci/content/player/325012.html
2024.0,1426272,LSG v CSK,LSG,CSK,CSK,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,2,DL Chahar,Deepak Chahar,3,0,26,0,8.66,8,2,2,0,0,False,https://www.espncricinfo.com/ci/content/player/447261.html
2024.0,1426272,LSG v CSK,LSG,CSK,CSK,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,2,TU Deshpande,Tushar Deshpande,4,0,42,0,10.50,9,5,1,4,1,False,https://www.espncricinfo.com/ci/content/player/822553.html
2024.0,1426272,LSG v CSK,LSG,CSK,CSK,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,2,Mustafizur Rahman,Mustafizur Rahman,4,0,43,1,10.75,5,7,0,2,0,False,https://www.espncricinfo.com/ci/content/player/330902.html
2024.0,1426272,LSG v CSK,LSG,CSK,CSK,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,2,RA Jadeja,Ravindra Jadeja,3,0,32,0,10.66,1,4,0,1,0,False,https://www.espncricinfo.com/ci/content/player/234675.html
2024.0,1426272,LSG v CSK,LSG,CSK,CSK,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,2,M Pathirana,Matheesha Pathirana,4,0,29,1,7.25,8,0,2,2,0,False,https://www.espncricinfo.com/ci/content/player/1194795.html
2024.0,1426272,LSG v CSK,LSG,CSK,CSK,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,2,MM Ali,Moeen Ali,1,0,5,0,5.00,2,0,0,0,0,False,https://www.espncricinfo.com/ci/content/player/8917.html
2024.0,1426273,DC v SRH,DC,SRH,DC,"Arun Jaitley Stadium, Delhi",Delhi,India,1,KK Ahmed,Khaleel Ahmed,3,0,51,0,17.00,4,4,5,0,0,False,https://www.espncricinfo.com/ci/content/player/942645.html
2024.0,1426273,DC v SRH,DC,SRH,DC,"Arun Jaitley Stadium, Delhi",Delhi,India,1,Lalit Yadav,Lalit Yadav,2,0,41,0,20.50,2,2,5,0,0,False,https://www.espncricinfo.com/ci/content/player/930189.html
2024.0,1426273,DC v SRH,DC,SRH,DC,"Arun Jaitley Stadium, Delhi",Delhi,India,1,A Nortje,Anrich Nortje,3,0,31,0,10.33,6,4,1,1,0,False,https://www.espncricinfo.com/ci/content/player/481979.html
2024.0,1426273,DC v SRH,DC,SRH,DC,"Arun Jaitley Stadium, Delhi",Delhi,India,1,Kuldeep Yadav,Kuldeep Yadav,4,0,55,4,13.75,8,0,7,2,0,False,https://www.espncricinfo.com/ci/content/player/559235.html
2024.0,1426273,DC v SRH,DC,SRH,DC,"Arun Jaitley Stadium, Delhi",Delhi,India,1,Mukesh Kumar,Mukesh Kumar,4,0,57,1,14.25,4,7,3,0,0,False,https://www.espncricinfo.com/ci/content/player/926851.html
2024.0,1426273,DC v SRH,DC,SRH,DC,"Arun Jaitley Stadium, Delhi",Delhi,India,1,AR Patel,Axar Patel,4,0,29,1,7.25,4,1,1,0,0,False,https://www.espncricinfo.com/ci/content/player/554691.html
2024.0,1426273,DC v SRH,DC,SRH,SRH,"Arun Jaitley Stadium, Delhi",Delhi,India,2,Washington Sundar,Washington Sundar,2,0,46,1,23.00,2,7,3,0,0,False,https://www.espncricinfo.com/ci/content/player/719715.html
2024.0,1426273,DC v SRH,DC,SRH,SRH,"Arun Jaitley Stadium, Delhi",Delhi,India,2,B Kumar,Bhuvneshwar Kumar,4,0,33,1,8.25,10,5,0,3,0,False,https://www.espncricinfo.com/ci/content/player/326016.html
2024.0,1426273,DC v SRH,DC,SRH,SRH,"Arun Jaitley Stadium, Delhi",Delhi,India,2,PJ Cummins,Pat Cummins,4,0,35,0,8.75,9,5,1,0,0,True,https://www.espncricinfo.com/ci/content/player/489889.html
2024.0,1426273,DC v SRH,DC,SRH,SRH,"Arun Jaitley Stadium, Delhi",Delhi,India,2,T Natarajan,T Natarajan,4,1,19,4,4.75,14,2,0,1,0,False,https://www.espncricinfo.com/ci/content/player/802575.html
2024.0,1426273,DC v SRH,DC,SRH,SRH,"Arun Jaitley Stadium, Delhi",Delhi,India,2,M Markande,Mayank Markande,2,0,26,2,13.00,3,0,3,2,0,False,https://www.espncricinfo.com/ci/content/player/1081442.html
2024.0,1426273,DC v SRH,DC,SRH,SRH,"Arun Jaitley Stadium, Delhi",Delhi,India,2,Shahbaz Ahmed,Shahbaz Ahmed,1,0,22,0,22.00,0,3,1,0,0,False,https://www.espncricinfo.com/ci/content/player/1159711.html
2024.0,1426273,DC v SRH,DC,SRH,SRH,"Arun Jaitley Stadium, Delhi",Delhi,India,2,K Nitish Kumar Reddy,Nitish Kumar Reddy,2.1,0,17,2,7.84,3,0,1,1,0,False,https://www.espncricinfo.com/ci/content/player/1175496.html
2024.0,1426274,KKR v RCB,KKR,RCB,RCB,"Eden Gardens, Kolkata",Kolkata,India,1,Mohammed Siraj,Mohammed Siraj,4,0,40,1,10.00,13,4,3,2,0,False,https://www.espncricinfo.com/ci/content/player/940973.html
2024.0,1426274,KKR v RCB,KKR,RCB,RCB,"Eden Gardens, Kolkata",Kolkata,India,1,Yash Dayal,Yash Dayal,4,0,56,2,14.00,7,9,1,3,1,False,https://www.espncricinfo.com/ci/content/player/1159720.html
2024.0,1426274,KKR v RCB,KKR,RCB,RCB,"Eden Gardens, Kolkata",Kolkata,India,1,LH Ferguson,Lockie Ferguson,4,0,47,1,11.75,3,5,2,0,1,False,https://www.espncricinfo.com/ci/content/player/493773.html
2024.0,1426274,KKR v RCB,KKR,RCB,RCB,"Eden Gardens, Kolkata",Kolkata,India,1,KV Sharma,Karn Sharma,4,0,33,0,8.25,7,3,1,0,0,False,https://www.espncricinfo.com/ci/content/player/30288.html
2024.0,1426274,KKR v RCB,KKR,RCB,RCB,"Eden Gardens, Kolkata",Kolkata,India,1,C Green,Cameron Green,4,0,35,2,8.75,9,6,0,2,0,False,https://www.espncricinfo.com/ci/content/player/1076713.html
